papeleta,modo,votos,precinto,unidad,colegio
ESTATAL,PAPELETAS POR CANDIDATURA,65,52,10,2
LEGISLATIVA,EN BLANCO,0,52,10,2
LEGISLATIVA,NULAS,0,52,10,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,88,52,10,2
MUNICIPAL,EN BLANCO,1,52,10,2
MUNICIPAL,NULAS,0,52,10,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,59,52,10,2
PLEBISCITO,EN BLANCO,5,52,10,2
PLEBISCITO,NULAS,0,52,10,2
ESTATAL,EN BLANCO,0,52,10,3
ESTATAL,NULAS,0,52,10,3
ESTATAL,PAPELETAS POR CANDIDATURA,50,52,10,3
LEGISLATIVA,EN BLANCO,1,52,10,3
LEGISLATIVA,NULAS,0,52,10,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,65,52,10,3
MUNICIPAL,EN BLANCO,0,52,10,3
MUNICIPAL,NULAS,0,52,10,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,62,52,10,3
PLEBISCITO,EN BLANCO,0,52,10,3
PLEBISCITO,NULAS,0,52,10,3
ESTATAL,EN BLANCO,0,52,11,1
ESTATAL,NULAS,0,52,11,1
ESTATAL,PAPELETAS POR CANDIDATURA,52,52,11,1
LEGISLATIVA,EN BLANCO,3,52,11,1
LEGISLATIVA,NULAS,0,52,11,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,59,52,11,1
MUNICIPAL,EN BLANCO,2,52,11,1
MUNICIPAL,NULAS,0,52,11,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,52,52,11,1
PLEBISCITO,EN BLANCO,17,52,11,1
PLEBISCITO,NULAS,0,52,11,1
ESTATAL,EN BLANCO,0,52,11,2
ESTATAL,NULAS,1,52,11,2
ESTATAL,PAPELETAS POR CANDIDATURA,48,52,11,2
LEGISLATIVA,EN BLANCO,4,52,11,2
LEGISLATIVA,NULAS,0,52,11,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,51,52,11,2
MUNICIPAL,EN BLANCO,2,52,11,2
MUNICIPAL,NULAS,0,52,11,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,41,52,11,2
PLEBISCITO,EN BLANCO,9,52,11,2
PLEBISCITO,NULAS,0,52,11,2
ESTATAL,EN BLANCO,1,52,11,3
ESTATAL,NULAS,1,52,11,3
ESTATAL,PAPELETAS POR CANDIDATURA,56,52,11,3
LEGISLATIVA,EN BLANCO,3,52,11,3
LEGISLATIVA,NULAS,0,52,11,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,63,52,11,3
MUNICIPAL,EN BLANCO,4,52,11,3
MUNICIPAL,NULAS,0,52,11,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,56,52,11,3
PLEBISCITO,EN BLANCO,4,52,11,3
PLEBISCITO,NULAS,0,52,11,3
ESTATAL,EN BLANCO,0,52,12,1
ESTATAL,NULAS,0,52,12,1
ESTATAL,PAPELETAS POR CANDIDATURA,64,52,12,1
LEGISLATIVA,EN BLANCO,0,52,12,1
LEGISLATIVA,NULAS,0,52,12,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,79,52,12,1
MUNICIPAL,EN BLANCO,1,52,12,1
MUNICIPAL,NULAS,1,52,12,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,75,52,12,1
PLEBISCITO,EN BLANCO,3,52,12,1
PLEBISCITO,NULAS,0,52,12,1
ESTATAL,EN BLANCO,1,52,12,2
ESTATAL,NULAS,0,52,12,2
ESTATAL,PAPELETAS POR CANDIDATURA,51,52,12,2
LEGISLATIVA,EN BLANCO,0,52,12,2
LEGISLATIVA,NULAS,0,52,12,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,73,52,12,2
MUNICIPAL,EN BLANCO,0,52,12,2
MUNICIPAL,NULAS,0,52,12,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,58,52,12,2
PLEBISCITO,EN BLANCO,3,52,12,2
PLEBISCITO,NULAS,0,52,12,2
ESTATAL,EN BLANCO,0,52,12,3
ESTATAL,NULAS,0,52,12,3
ESTATAL,PAPELETAS POR CANDIDATURA,63,52,12,3
LEGISLATIVA,EN BLANCO,0,52,12,3
LEGISLATIVA,NULAS,0,52,12,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,65,52,12,3
MUNICIPAL,EN BLANCO,1,52,12,3
MUNICIPAL,NULAS,1,52,12,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,54,52,12,3
PLEBISCITO,EN BLANCO,4,52,12,3
PLEBISCITO,NULAS,0,52,12,3
ESTATAL,EN BLANCO,0,52,12,4
ESTATAL,NULAS,3,52,12,4
ESTATAL,PAPELETAS POR CANDIDATURA,67,52,12,4
LEGISLATIVA,EN BLANCO,0,52,12,4
LEGISLATIVA,NULAS,0,52,12,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,75,52,12,4
MUNICIPAL,EN BLANCO,0,52,12,4
MUNICIPAL,NULAS,2,52,12,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,47,52,12,4
PLEBISCITO,EN BLANCO,4,52,12,4
PLEBISCITO,NULAS,0,52,12,4
ESTATAL,EN BLANCO,1,52,13,1
ESTATAL,NULAS,0,52,13,1
ESTATAL,PAPELETAS POR CANDIDATURA,44,52,13,1
LEGISLATIVA,EN BLANCO,2,52,13,1
LEGISLATIVA,NULAS,0,52,13,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,49,52,13,1
MUNICIPAL,EN BLANCO,4,52,13,1
MUNICIPAL,NULAS,0,52,13,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,39,52,13,1
PLEBISCITO,EN BLANCO,11,52,13,1
PLEBISCITO,NULAS,0,52,13,1
ESTATAL,EN BLANCO,0,52,13,2
ESTATAL,NULAS,0,52,13,2
ESTATAL,PAPELETAS POR CANDIDATURA,35,52,13,2
LEGISLATIVA,EN BLANCO,1,52,13,2
LEGISLATIVA,NULAS,1,52,13,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,44,52,13,2
MUNICIPAL,EN BLANCO,1,52,13,2
MUNICIPAL,NULAS,0,52,13,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,35,52,13,2
PLEBISCITO,EN BLANCO,9,52,13,2
PLEBISCITO,NULAS,0,52,13,2
ESTATAL,EN BLANCO,1,52,13,3
ESTATAL,NULAS,1,52,13,3
ESTATAL,PAPELETAS POR CANDIDATURA,49,52,13,3
LEGISLATIVA,EN BLANCO,2,52,13,3
LEGISLATIVA,NULAS,1,52,13,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,49,52,13,3
MUNICIPAL,EN BLANCO,2,52,13,3
MUNICIPAL,NULAS,1,52,13,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,49,52,13,3
PLEBISCITO,EN BLANCO,24,52,13,3
PLEBISCITO,NULAS,0,52,13,3
ESTATAL,EN BLANCO,0,52,74,1
ESTATAL,NULAS,0,52,74,1
ESTATAL,PAPELETAS POR CANDIDATURA,20,52,74,1
LEGISLATIVA,EN BLANCO,1,52,74,1
LEGISLATIVA,NULAS,0,52,74,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,18,52,74,1
MUNICIPAL,EN BLANCO,2,52,74,1
MUNICIPAL,NULAS,0,52,74,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,16,52,74,1
PLEBISCITO,EN BLANCO,17,52,74,1
PLEBISCITO,NULAS,0,52,74,1
ESTATAL,EN BLANCO,1,52,74,2
ESTATAL,NULAS,0,52,74,2
ESTATAL,PAPELETAS POR CANDIDATURA,18,52,74,2
LEGISLATIVA,EN BLANCO,2,52,74,2
LEGISLATIVA,NULAS,0,52,74,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,14,52,74,2
MUNICIPAL,EN BLANCO,0,52,74,2
MUNICIPAL,NULAS,0,52,74,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,20,52,74,2
PLEBISCITO,EN BLANCO,1,52,74,2
PLEBISCITO,NULAS,0,52,74,2
ESTATAL,EN BLANCO,0,52,74,3
ESTATAL,NULAS,0,52,74,3
ESTATAL,PAPELETAS POR CANDIDATURA,14,52,74,3
LEGISLATIVA,EN BLANCO,0,52,74,3
LEGISLATIVA,NULAS,0,52,74,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,14,52,74,3
MUNICIPAL,EN BLANCO,0,52,74,3
MUNICIPAL,NULAS,0,52,74,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,10,52,74,3
PLEBISCITO,EN BLANCO,0,52,74,3
PLEBISCITO,NULAS,0,52,74,3
ESTATAL,EN BLANCO,0,52,74,4
ESTATAL,NULAS,0,52,74,4
ESTATAL,PAPELETAS POR CANDIDATURA,13,52,74,4
LEGISLATIVA,EN BLANCO,0,52,74,4
LEGISLATIVA,NULAS,0,52,74,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,11,52,74,4
MUNICIPAL,EN BLANCO,0,52,74,4
MUNICIPAL,NULAS,0,52,74,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,11,52,74,4
PLEBISCITO,EN BLANCO,9,52,74,4
PLEBISCITO,NULAS,0,52,74,4
ESTATAL,EN BLANCO,0,52,74,5
ESTATAL,NULAS,0,52,74,5
ESTATAL,PAPELETAS POR CANDIDATURA,0,52,74,5
LEGISLATIVA,EN BLANCO,0,52,74,5
LEGISLATIVA,NULAS,0,52,74,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,52,74,5
MUNICIPAL,EN BLANCO,0,52,74,5
MUNICIPAL,NULAS,0,52,74,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,52,74,5
PLEBISCITO,EN BLANCO,0,52,74,5
PLEBISCITO,NULAS,0,52,74,5
ESTATAL,EN BLANCO,0,52,75,1
ESTATAL,NULAS,0,52,75,1
ESTATAL,PAPELETAS POR CANDIDATURA,9,52,75,1
LEGISLATIVA,EN BLANCO,2,52,75,1
LEGISLATIVA,NULAS,0,52,75,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,19,52,75,1
MUNICIPAL,EN BLANCO,0,52,75,1
MUNICIPAL,NULAS,1,52,75,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,15,52,75,1
PLEBISCITO,EN BLANCO,0,52,75,1
PLEBISCITO,NULAS,0,52,75,1
ESTATAL,EN BLANCO,0,52,75,2
ESTATAL,NULAS,0,52,75,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,52,75,2
LEGISLATIVA,EN BLANCO,0,52,75,2
LEGISLATIVA,NULAS,0,52,75,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,4,52,75,2
MUNICIPAL,EN BLANCO,0,52,75,2
MUNICIPAL,NULAS,0,52,75,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,52,75,2
PLEBISCITO,EN BLANCO,0,52,75,2
PLEBISCITO,NULAS,0,52,75,2
ESTATAL,EN BLANCO,0,52,77,1
ESTATAL,NULAS,0,52,77,1
ESTATAL,PAPELETAS POR CANDIDATURA,123,52,77,1
LEGISLATIVA,EN BLANCO,18,52,77,1
LEGISLATIVA,NULAS,0,52,77,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,180,52,77,1
MUNICIPAL,EN BLANCO,0,52,77,1
MUNICIPAL,NULAS,0,52,77,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,13,52,77,1
PLEBISCITO,EN BLANCO,1,52,77,1
PLEBISCITO,NULAS,0,52,77,1
ESTATAL,EN BLANCO,0,52,77,2
ESTATAL,NULAS,0,52,77,2
ESTATAL,PAPELETAS POR CANDIDATURA,10,52,77,2
LEGISLATIVA,EN BLANCO,0,52,77,2
LEGISLATIVA,NULAS,0,52,77,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,52,77,2
MUNICIPAL,EN BLANCO,0,52,77,2
MUNICIPAL,NULAS,0,52,77,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,1,52,77,2
PLEBISCITO,EN BLANCO,0,52,77,2
PLEBISCITO,NULAS,0,52,77,2
ESTATAL,EN BLANCO,0,52,77,3
ESTATAL,NULAS,0,52,77,3
ESTATAL,PAPELETAS POR CANDIDATURA,162,52,77,3
LEGISLATIVA,EN BLANCO,0,52,77,3
LEGISLATIVA,NULAS,0,52,77,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,86,52,77,3
MUNICIPAL,EN BLANCO,7,52,77,3
MUNICIPAL,NULAS,2,52,77,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,277,52,77,3
PLEBISCITO,EN BLANCO,3,52,77,3
PLEBISCITO,NULAS,1,52,77,3
FEDERAL,EN BLANCO,0,52,77,4
FEDERAL,NULAS,0,52,77,4
FEDERAL,PAPELETAS POR CANDIDATURA,0,52,77,4
ESTATAL,EN BLANCO,0,52,77,5
ESTATAL,NULAS,0,52,77,5
ESTATAL,PAPELETAS POR CANDIDATURA,0,52,77,5
LEGISLATIVA,EN BLANCO,0,52,77,5
LEGISLATIVA,NULAS,0,52,77,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,52,77,5
MUNICIPAL,EN BLANCO,0,52,77,5
MUNICIPAL,NULAS,0,52,77,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,52,77,5
PLEBISCITO,EN BLANCO,0,52,77,5
PLEBISCITO,NULAS,0,52,77,5
ESTATAL,EN BLANCO,0,52,78,1
ESTATAL,NULAS,0,52,78,1
ESTATAL,PAPELETAS POR CANDIDATURA,0,52,78,1
LEGISLATIVA,EN BLANCO,0,52,78,1
LEGISLATIVA,NULAS,0,52,78,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,52,78,1
MUNICIPAL,EN BLANCO,0,52,78,1
MUNICIPAL,NULAS,0,52,78,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,52,78,1
PLEBISCITO,EN BLANCO,0,52,78,1
PLEBISCITO,NULAS,0,52,78,1
ESTATAL,EN BLANCO,0,52,78,2
ESTATAL,NULAS,0,52,78,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,52,78,2
LEGISLATIVA,EN BLANCO,0,52,78,2
LEGISLATIVA,NULAS,0,52,78,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,52,78,2
MUNICIPAL,EN BLANCO,0,52,78,2
MUNICIPAL,NULAS,0,52,78,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,52,78,2
PLEBISCITO,EN BLANCO,0,52,78,2
PLEBISCITO,NULAS,0,52,78,2
ESTATAL,EN BLANCO,0,52,78,3
ESTATAL,NULAS,0,52,78,3
ESTATAL,PAPELETAS POR CANDIDATURA,0,52,78,3
LEGISLATIVA,EN BLANCO,0,52,78,3
LEGISLATIVA,NULAS,0,52,78,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,52,78,3
MUNICIPAL,EN BLANCO,0,52,78,3
MUNICIPAL,NULAS,0,52,78,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,52,78,3
PLEBISCITO,EN BLANCO,0,52,78,3
PLEBISCITO,NULAS,0,52,78,3
ESTATAL,EN BLANCO,0,53,1,1
ESTATAL,NULAS,0,53,1,1
ESTATAL,PAPELETAS POR CANDIDATURA,51,53,1,1
LEGISLATIVA,EN BLANCO,0,53,1,1
LEGISLATIVA,NULAS,0,53,1,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,55,53,1,1
MUNICIPAL,EN BLANCO,1,53,1,1
MUNICIPAL,NULAS,0,53,1,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,54,53,1,1
PLEBISCITO,EN BLANCO,1,53,1,1
PLEBISCITO,NULAS,0,53,1,1
ESTATAL,EN BLANCO,0,53,1,2
ESTATAL,NULAS,0,53,1,2
ESTATAL,PAPELETAS POR CANDIDATURA,39,53,1,2
LEGISLATIVA,EN BLANCO,0,53,1,2
LEGISLATIVA,NULAS,0,53,1,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,51,53,1,2
MUNICIPAL,EN BLANCO,0,53,1,2
MUNICIPAL,NULAS,0,53,1,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,41,53,1,2
PLEBISCITO,EN BLANCO,4,53,1,2
PLEBISCITO,NULAS,0,53,1,2
ESTATAL,EN BLANCO,0,53,1,3
ESTATAL,NULAS,1,53,1,3
ESTATAL,PAPELETAS POR CANDIDATURA,40,53,1,3
LEGISLATIVA,EN BLANCO,1,53,1,3
LEGISLATIVA,NULAS,1,53,1,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,43,53,1,3
MUNICIPAL,EN BLANCO,2,53,1,3
MUNICIPAL,NULAS,0,53,1,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,30,53,1,3
PLEBISCITO,EN BLANCO,3,53,1,3
PLEBISCITO,NULAS,0,53,1,3
ESTATAL,EN BLANCO,0,53,1,4
ESTATAL,NULAS,0,53,1,4
ESTATAL,PAPELETAS POR CANDIDATURA,42,53,1,4
LEGISLATIVA,EN BLANCO,2,53,1,4
LEGISLATIVA,NULAS,0,53,1,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,51,53,1,4
MUNICIPAL,EN BLANCO,1,53,1,4
MUNICIPAL,NULAS,0,53,1,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,42,53,1,4
PLEBISCITO,EN BLANCO,6,53,1,4
PLEBISCITO,NULAS,0,53,1,4
ESTATAL,EN BLANCO,0,53,1,5
ESTATAL,NULAS,0,53,1,5
ESTATAL,PAPELETAS POR CANDIDATURA,52,53,1,5
LEGISLATIVA,EN BLANCO,1,53,1,5
LEGISLATIVA,NULAS,0,53,1,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,76,53,1,5
MUNICIPAL,EN BLANCO,2,53,1,5
MUNICIPAL,NULAS,0,53,1,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,52,53,1,5
PLEBISCITO,EN BLANCO,6,53,1,5
PLEBISCITO,NULAS,0,53,1,5
ESTATAL,EN BLANCO,0,53,2,1
ESTATAL,NULAS,0,53,2,1
ESTATAL,PAPELETAS POR CANDIDATURA,49,53,2,1
LEGISLATIVA,EN BLANCO,0,53,2,1
LEGISLATIVA,NULAS,0,53,2,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,49,53,2,1
MUNICIPAL,EN BLANCO,1,53,2,1
MUNICIPAL,NULAS,0,53,2,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,44,53,2,1
PLEBISCITO,EN BLANCO,13,53,2,1
PLEBISCITO,NULAS,0,53,2,1
ESTATAL,EN BLANCO,0,53,2,2
ESTATAL,NULAS,0,53,2,2
ESTATAL,PAPELETAS POR CANDIDATURA,45,53,2,2
LEGISLATIVA,EN BLANCO,0,53,2,2
LEGISLATIVA,NULAS,0,53,2,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,60,53,2,2
MUNICIPAL,EN BLANCO,0,53,2,2
MUNICIPAL,NULAS,0,53,2,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,43,53,2,2
PLEBISCITO,EN BLANCO,4,53,2,2
PLEBISCITO,NULAS,0,53,2,2
ESTATAL,EN BLANCO,1,53,2,3
ESTATAL,NULAS,0,53,2,3
ESTATAL,PAPELETAS POR CANDIDATURA,38,53,2,3
LEGISLATIVA,EN BLANCO,3,53,2,3
LEGISLATIVA,NULAS,1,53,2,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,49,53,2,3
MUNICIPAL,EN BLANCO,1,53,2,3
MUNICIPAL,NULAS,0,53,2,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,37,53,2,3
PLEBISCITO,EN BLANCO,6,53,2,3
PLEBISCITO,NULAS,0,53,2,3
ESTATAL,EN BLANCO,0,53,2,4
ESTATAL,NULAS,0,53,2,4
ESTATAL,PAPELETAS POR CANDIDATURA,43,53,2,4
LEGISLATIVA,EN BLANCO,0,53,2,4
LEGISLATIVA,NULAS,0,53,2,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,46,53,2,4
MUNICIPAL,EN BLANCO,0,53,2,4
MUNICIPAL,NULAS,1,53,2,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,45,53,2,4
PLEBISCITO,EN BLANCO,6,53,2,4
PLEBISCITO,NULAS,0,53,2,4
ESTATAL,EN BLANCO,0,53,3,1
ESTATAL,NULAS,0,53,3,1
ESTATAL,PAPELETAS POR CANDIDATURA,34,53,3,1
LEGISLATIVA,EN BLANCO,1,53,3,1
LEGISLATIVA,NULAS,1,53,3,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,40,53,3,1
MUNICIPAL,EN BLANCO,1,53,3,1
MUNICIPAL,NULAS,1,53,3,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,29,53,3,1
PLEBISCITO,EN BLANCO,9,53,3,1
PLEBISCITO,NULAS,0,53,3,1
ESTATAL,EN BLANCO,1,53,3,2
ESTATAL,NULAS,0,53,3,2
ESTATAL,PAPELETAS POR CANDIDATURA,43,53,3,2
LEGISLATIVA,EN BLANCO,0,53,3,2
LEGISLATIVA,NULAS,1,53,3,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,52,53,3,2
MUNICIPAL,EN BLANCO,0,53,3,2
MUNICIPAL,NULAS,0,53,3,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,29,53,3,2
PLEBISCITO,EN BLANCO,0,53,3,2
PLEBISCITO,NULAS,0,53,3,2
ESTATAL,EN BLANCO,0,53,3,3
ESTATAL,NULAS,0,53,3,3
ESTATAL,PAPELETAS POR CANDIDATURA,39,53,3,3
LEGISLATIVA,EN BLANCO,1,53,3,3
LEGISLATIVA,NULAS,0,53,3,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,41,53,3,3
MUNICIPAL,EN BLANCO,1,53,3,3
MUNICIPAL,NULAS,0,53,3,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,44,53,3,3
PLEBISCITO,EN BLANCO,12,53,3,3
PLEBISCITO,NULAS,0,53,3,3
ESTATAL,EN BLANCO,1,53,3,4
ESTATAL,NULAS,0,53,3,4
ESTATAL,PAPELETAS POR CANDIDATURA,58,53,3,4
LEGISLATIVA,EN BLANCO,1,53,3,4
LEGISLATIVA,NULAS,0,53,3,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,64,53,3,4
MUNICIPAL,EN BLANCO,0,53,3,4
MUNICIPAL,NULAS,0,53,3,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,65,53,3,4
PLEBISCITO,EN BLANCO,6,53,3,4
PLEBISCITO,NULAS,0,53,3,4
ESTATAL,EN BLANCO,1,53,4,1
ESTATAL,NULAS,0,53,4,1
ESTATAL,PAPELETAS POR CANDIDATURA,43,53,4,1
LEGISLATIVA,EN BLANCO,4,53,4,1
LEGISLATIVA,NULAS,0,53,4,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,44,53,4,1
MUNICIPAL,EN BLANCO,2,53,4,1
MUNICIPAL,NULAS,0,53,4,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,49,53,4,1
PLEBISCITO,EN BLANCO,10,53,4,1
PLEBISCITO,NULAS,0,53,4,1
ESTATAL,EN BLANCO,0,53,4,2
ESTATAL,NULAS,0,53,4,2
ESTATAL,PAPELETAS POR CANDIDATURA,42,53,4,2
LEGISLATIVA,EN BLANCO,2,53,4,2
LEGISLATIVA,NULAS,1,53,4,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,42,53,4,2
MUNICIPAL,EN BLANCO,3,53,4,2
MUNICIPAL,NULAS,1,53,4,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,39,53,4,2
PLEBISCITO,EN BLANCO,11,53,4,2
PLEBISCITO,NULAS,0,53,4,2
ESTATAL,EN BLANCO,1,53,4,3
ESTATAL,NULAS,1,53,4,3
ESTATAL,PAPELETAS POR CANDIDATURA,52,53,4,3
LEGISLATIVA,EN BLANCO,1,53,4,3
LEGISLATIVA,NULAS,0,53,4,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,63,53,4,3
MUNICIPAL,EN BLANCO,0,53,4,3
MUNICIPAL,NULAS,0,53,4,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,69,53,4,3
PLEBISCITO,EN BLANCO,4,53,4,3
PLEBISCITO,NULAS,0,53,4,3
ESTATAL,EN BLANCO,0,53,4,4
ESTATAL,NULAS,0,53,4,4
ESTATAL,PAPELETAS POR CANDIDATURA,38,53,4,4
LEGISLATIVA,EN BLANCO,2,53,4,4
LEGISLATIVA,NULAS,0,53,4,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,42,53,4,4
MUNICIPAL,EN BLANCO,2,53,4,4
MUNICIPAL,NULAS,0,53,4,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,43,53,4,4
PLEBISCITO,EN BLANCO,3,53,4,4
PLEBISCITO,NULAS,0,53,4,4
ESTATAL,EN BLANCO,0,53,4,5
ESTATAL,NULAS,0,53,4,5
ESTATAL,PAPELETAS POR CANDIDATURA,53,53,4,5
LEGISLATIVA,EN BLANCO,1,53,4,5
LEGISLATIVA,NULAS,0,53,4,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,45,53,4,5
MUNICIPAL,EN BLANCO,1,53,4,5
MUNICIPAL,NULAS,0,53,4,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,54,53,4,5
PLEBISCITO,EN BLANCO,3,53,4,5
PLEBISCITO,NULAS,0,53,4,5
ESTATAL,EN BLANCO,0,53,4,6
ESTATAL,NULAS,0,53,4,6
ESTATAL,PAPELETAS POR CANDIDATURA,58,53,4,6
LEGISLATIVA,EN BLANCO,2,53,4,6
LEGISLATIVA,NULAS,0,53,4,6
LEGISLATIVA,PAPELETAS POR CANDIDATURA,58,53,4,6
MUNICIPAL,EN BLANCO,2,53,4,6
MUNICIPAL,NULAS,0,53,4,6
MUNICIPAL,PAPELETAS POR CANDIDATURA,64,53,4,6
PLEBISCITO,EN BLANCO,4,53,4,6
PLEBISCITO,NULAS,0,53,4,6
ESTATAL,EN BLANCO,1,53,5,1
ESTATAL,NULAS,0,53,5,1
ESTATAL,PAPELETAS POR CANDIDATURA,46,53,5,1
LEGISLATIVA,EN BLANCO,3,53,5,1
LEGISLATIVA,NULAS,0,53,5,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,55,53,5,1
MUNICIPAL,EN BLANCO,2,53,5,1
MUNICIPAL,NULAS,0,53,5,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,44,53,5,1
PLEBISCITO,EN BLANCO,5,53,5,1
PLEBISCITO,NULAS,0,53,5,1
ESTATAL,EN BLANCO,1,53,5,2
ESTATAL,NULAS,0,53,5,2
ESTATAL,PAPELETAS POR CANDIDATURA,52,53,5,2
LEGISLATIVA,EN BLANCO,4,53,5,2
LEGISLATIVA,NULAS,0,53,5,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,62,53,5,2
MUNICIPAL,EN BLANCO,3,53,5,2
MUNICIPAL,NULAS,0,53,5,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,52,53,5,2
PLEBISCITO,EN BLANCO,19,53,5,2
PLEBISCITO,NULAS,0,53,5,2
ESTATAL,EN BLANCO,1,53,5,3
ESTATAL,NULAS,0,53,5,3
ESTATAL,PAPELETAS POR CANDIDATURA,51,53,5,3
LEGISLATIVA,EN BLANCO,1,53,5,3
LEGISLATIVA,NULAS,0,53,5,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,55,53,5,3
MUNICIPAL,EN BLANCO,3,53,5,3
MUNICIPAL,NULAS,0,53,5,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,63,53,5,3
PLEBISCITO,EN BLANCO,5,53,5,3
PLEBISCITO,NULAS,0,53,5,3
ESTATAL,EN BLANCO,0,53,5,4
